title,image_link
Hajime no Ippo: The Fighting!,unreleased
Hakuouki: Reimeiroku Nagorigusa,unreleased
Hanasaku Manimani,unreleased
Hannah Montana: The Movie,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/HannahMontanaVideoGame1.jpg/220px-HannahMontanaVideoGame1.jpg
Harem Tengoku da to Omottara Yandere Jigoku Datta,unreleased
Harry Potter and the Deathly Hallows: Part I,https://upload.wikimedia.org/wikipedia/en/thumb/9/97/Harry_potter_and_the_deathly_hallows_part_1_game_final_cover.jpg/220px-Harry_potter_and_the_deathly_hallows_part_1_game_final_cover.jpg
Harry Potter and the Deathly Hallows: Part II,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/DeathlyHallowsGame2cover.jpg/220px-DeathlyHallowsGame2cover.jpg
Harry Potter and the Half-Blood Prince,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Harry_Potter_and_the_Half-Blood_Prince_%28video_game%29.jpg/220px-Harry_Potter_and_the_Half-Blood_Prince_%28video_game%29.jpg
Harry Potter and the Order of the Phoenix,https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/Harry_Potter_and_the_Order_of_the_Phoenix_Coverart.jpg/220px-Harry_Potter_and_the_Order_of_the_Phoenix_Coverart.jpg
Hasbro Family Game Night 3,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Family_Game_Night.jpg/220px-Family_Game_Night.jpg
Hasbro Family Game Night 4: The Game Show,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Family_Game_Night.jpg/220px-Family_Game_Night.jpg
Hatsune Miku: Project DIVA F,https://upload.wikimedia.org/wikipedia/en/b/b8/Next_Hatsune_Miku_Project_DIVA.png
Hatsune Miku: Project DIVA F 2nd,https://upload.wikimedia.org/wikipedia/en/thumb/7/78/ProjectDIVAF2nd.jpg/220px-ProjectDIVAF2nd.jpg
Haze,https://upload.wikimedia.org/wikipedia/en/thumb/f/f4/Haze_boxart.jpg/256px-Haze_boxart.jpg
Heavenly Sword,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Heavenly_Sword_Game_Cover.jpg/220px-Heavenly_Sword_Game_Cover.jpg
Heavy Rain,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/Heavy_Rain_Cover_Art.jpg/220px-Heavy_Rain_Cover_Art.jpg
Hellboy: The Science of Evil,https://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Hellboy_Science_of_Evil.jpg/220px-Hellboy_Science_of_Evil.jpg
Heroes Over Europe,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Heroes_over_Europe.jpg/220px-Heroes_over_Europe.jpg
High Velocity Bowling,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Psn_high_velocity_bowling_icon.png/220px-Psn_high_velocity_bowling_icon.png
Higurashi no Naku Koro ni Sui,unreleased
Hiiro no Kakera Aizouban: Akane Iro no Tsuioku,unreleased
Himawari no Kyoukai to Nagai Natsuyasumi: extra vacation,unreleased
The History Channel: Battle for the Pacific,https://upload.wikimedia.org/wikipedia/en/thumb/5/51/History_Channel_Battle_for_the_Pacific.jpg/255px-History_Channel_Battle_for_the_Pacific.jpg
History Civil War: Secret Missions,https://upload.wikimedia.org/wikipedia/en/thumb/2/2e/Civilwarsecretmissions.jpg/220px-Civilwarsecretmissions.jpg
History Legends of War: Patton,unreleased
Hitman: Absolution,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/HitmanAbsolutionPackArt.jpg/220px-HitmanAbsolutionPackArt.jpg
Homefront,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Homefront.jpg/220px-Homefront.jpg
Hot Shots Golf: World Invitational,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Everybodys_Golf_6_cover.png/220px-Everybodys_Golf_6_cover.png
Hot Wheels World's Best Driver,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/HotWheelsWorldsBestDriver.png/256px-HotWheelsWorldsBestDriver.png
The House of the Dead: Overkill,https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/The_House_of_the_Dead_Overkill_USA.jpg/220px-The_House_of_the_Dead_Overkill_USA.jpg
How to Train Your Dragon,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/How_to_Train_Your_Dragon_Coverart.png/220px-How_to_Train_Your_Dragon_Coverart.png
Hunted: The Demon's Forge,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Hunted_the_Demons_Forge_cover.png/220px-Hunted_the_Demons_Forge_cover.png
Hyperdimension Neptunia,https://upload.wikimedia.org/wikipedia/en/thumb/0/02/Neptunia.jpg/220px-Neptunia.jpg
Hyperdimension Neptunia Mk2,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/HyperdimensionNeptuniaMk2.jpg/220px-HyperdimensionNeptuniaMk2.jpg
Hyperdimension Neptunia Victory,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/HyperdimensionNeptuniaVictory.jpg/220px-HyperdimensionNeptuniaVictory.jpg
Ice Age: Continental Drift – Arctic Games,unreleased
Ico & Shadow of the Colossus Collection,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/IcoShadow.jpg/220px-IcoShadow.jpg
IHF Handball Challenge 14,unreleased
IL-2 Sturmovik: Birds of Prey,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/IL-2_Sturmovik_Birds_of_Prey.jpg/220px-IL-2_Sturmovik_Birds_of_Prey.jpg
The Incredible Hulk,https://upload.wikimedia.org/wikipedia/en/e/ed/The_Incredible_Hulk_%282008%29_Coverart.png
inFAMOUS,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Infamous-cover.jpg/220px-Infamous-cover.jpg
inFAMOUS 2,https://upload.wikimedia.org/wikipedia/en/thumb/d/db/Infamous_2.png/220px-Infamous_2.png
Injustice: Gods Among Us,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Injustice_Gods_Among_Us_Cover_Art.jpg/220px-Injustice_Gods_Among_Us_Cover_Art.jpg
International Cricket 2010,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/International_Cricket_2010_%28video_game%29.jpg/220px-International_Cricket_2010_%28video_game%29.jpg
Initial D Extreme Stage,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Initial_D_Extreme_Stage_Cover.jpg/220px-Initial_D_Extreme_Stage_Cover.jpg
Inversion,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Inversion_coverart.jpg/220px-Inversion_coverart.jpg
Iron Man,https://upload.wikimedia.org/wikipedia/en/9/9c/Iron_man_video_game.jpg
Iron Man 2,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Ironman2_videogame_cover.png/220px-Ironman2_videogame_cover.png
Iron Sky Invasion,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Iron_Sky_Invasion_2012_Title_Image.jpg/250px-Iron_Sky_Invasion_2012_Title_Image.jpg
J-Stars Victory Vs,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/J_Stars_Victory_VS.jpg/220px-J_Stars_Victory_VS.jpg
Jak and Daxter Collection,https://upload.wikimedia.org/wikipedia/en/thumb/c/cf/JakandDaxterHDCover.jpg/220px-JakandDaxterHDCover.jpg
James Bond 007: Blood Stone,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Blood_Stone_cover.jpg/220px-Blood_Stone_cover.jpg
Jane's Advanced Strike Fighters,unreleased
Janline R,unreleased
Jikkyou Powerful Pro Yakyuu 2010,unreleased
Jikkyou Powerful Pro Yakyuu 2011,unreleased
Jikkyou Powerful Pro Yakyuu 2012,unreleased
Jimmie Johnson's Anything with an Engine,https://upload.wikimedia.org/wikipedia/en/thumb/0/04/Jimmie_Johnson%27s_Anything_with_an_Engine.png/220px-Jimmie_Johnson%27s_Anything_with_an_Engine.png
John Daly's Prostroke Golf,unreleased
John Woo Presents: Stranglehold,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Stranglehdcov.jpg/220px-Stranglehdcov.jpg
JoJo's Bizarre Adventure: All Star Battle,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/JoJosBizarreAdventureAllStarBattle.jpg/220px-JoJosBizarreAdventureAllStarBattle.jpg
JoJo's Bizarre Adventure: Eyes of Heaven,https://upload.wikimedia.org/wikipedia/en/thumb/d/d2/EyesofHeaven.jpg/220px-EyesofHeaven.jpg
Journey Collector's Edition,unreleased
Juiced 2: Hot Import Nights,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/Juiced_2_-_Hot_Import_Nights_-_PC_Cover.jpg/220px-Juiced_2_-_Hot_Import_Nights_-_PC_Cover.jpg
Jurassic Park: The Game,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Jurassicpark-game-logo.jpg/220px-Jurassicpark-game-logo.jpg
Jurassic: The Hunted,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Jurassic_The_Hunted_Box_Art.jpg/250px-Jurassic_The_Hunted_Box_Art.jpg
Just Cause 2,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Just_Cause_2.jpg/220px-Just_Cause_2.jpg
Just Dance 3,https://upload.wikimedia.org/wikipedia/en/thumb/e/e2/Just_Dance_3.png/220px-Just_Dance_3.png
Just Dance 4,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Just_Dance_4%2C_PS3_Cover.jpg/220px-Just_Dance_4%2C_PS3_Cover.jpg
Just Dance 2014,https://upload.wikimedia.org/wikipedia/en/8/81/Just_Dance_2014_Official_NTSC_Cover_Art.jpg
Just Dance 2015,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Just_Dance_2015.jpg/220px-Just_Dance_2015.jpg
Just Dance 2016,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/JustDance2016_NAboxart.png/220px-JustDance2016_NAboxart.png
Just Dance 2017,https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/Just_Dance_2017.jpg/220px-Just_Dance_2017.jpg
Just Dance 2018,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Just_Dance_2018_Switch_cover.jpg/220px-Just_Dance_2018_Switch_cover.jpg
Just Dance Kids,https://upload.wikimedia.org/wikipedia/en/6/6a/Just_Dance_Kids.jpg
Just Dance Kids 2,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Just_Dance_Kids_2_Wii_boxart.jpg/220px-Just_Dance_Kids_2_Wii_boxart.jpg
K-ON! Ho-kago Live!!,unreleased
Kaihou Shoujo SIN,unreleased
Kamen Rider Battride War,unreleased
Kamen Rider Battride War Sousei,unreleased
Kamen Rider Battride War 2,unreleased
Kane & Lynch: Dead Men,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Kane_and_Lynch_cover_art.jpg/220px-Kane_and_Lynch_cover_art.jpg
Kane & Lynch 2: Dog Days,https://upload.wikimedia.org/wikipedia/en/thumb/a/a3/Kane_%26_Lynch_2_cover.jpg/220px-Kane_%26_Lynch_2_cover.jpg
Karaoke Revolution,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Karaoke_Revolution.jpg/220px-Karaoke_Revolution.jpg
Katamari Forever,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Katamari_Forever_cover.jpg/220px-Katamari_Forever_cover.jpg
Kazoku Keikaku Tumugu Ito,unreleased
Ketsui: Kizuna Jigoku Tachi Extra,https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Ketsui-Kizuna_Jigoku_Tachi_EXTRA.jpg/250px-Ketsui-Kizuna_Jigoku_Tachi_EXTRA.jpg
Kick-Ass 2: The Game,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Kick-Ass_2_The_Game_Xbox_360_Cover.jpg/220px-Kick-Ass_2_The_Game_Xbox_360_Cover.jpg
Killzone 2,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Killzone2_Box_Art.jpg/220px-Killzone2_Box_Art.jpg
Killzone 3,https://upload.wikimedia.org/wikipedia/en/thumb/9/91/Killzone_3.jpg/220px-Killzone_3.jpg
Killer is Dead,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/KillerIsDead.jpg/220px-KillerIsDead.jpg
The King of Fighters XII,https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/The_King_of_Fighters_XII_%28flyer%29.jpg/220px-The_King_of_Fighters_XII_%28flyer%29.jpg
The King of Fighters XIII,https://upload.wikimedia.org/wikipedia/en/thumb/1/13/Kofxiiips3.png/220px-Kofxiiips3.png
Kingdom Hearts HD 1.5 Remix,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Kingdom_Hearts_HD_1.5_ReMIX_box_art.jpg/220px-Kingdom_Hearts_HD_1.5_ReMIX_box_art.jpg
Kingdom Hearts HD 2.5 Remix,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/KH_HD_2.5_ReMIX_NA_Boxart.jpg/220px-KH_HD_2.5_ReMIX_NA_Boxart.jpg
Kingdoms of Amalur: Reckoning,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Kingdoms_of_Amalur_Reckoning_cover.png/220px-Kingdoms_of_Amalur_Reckoning_cover.png
Knights Contract,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Knights_contract_cover.jpg/220px-Knights_contract_cover.jpg
Koihime Enbu,unreleased
Kono Oozora Ni Tsubasa Wo Hirogete Cruise Sign,unreleased
Kung Fu Panda,https://upload.wikimedia.org/wikipedia/en/9/99/Kung_Fu_Panda_Game_Cover.jpg
Kung Fu Panda 2,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Kung_fu_panda_2_xbox_cover.jpg/256px-Kung_fu_panda_2_xbox_cover.jpg
Kung Fu Panda: Showdown of Legendary Legends,https://upload.wikimedia.org/wikipedia/en/thumb/c/cc/KungfuPandaXboxOneboxart.png/220px-KungfuPandaXboxOneboxart.png
Kung Fu Rider,https://upload.wikimedia.org/wikipedia/en/thumb/9/9d/Kung_Fu_Rider.png/220px-Kung_Fu_Rider.png
L.A. Noire,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/LA-Noire-Box-Art.jpg/220px-LA-Noire-Box-Art.jpg
L@ve Once: Mermaid's Tears,unreleased
Lair,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Lair_front.jpg/220px-Lair_front.jpg
The Last of Us,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Video_Game_Cover_-_The_Last_of_Us.jpg/220px-Video_Game_Cover_-_The_Last_of_Us.jpg
Last Rebellion,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/Last_Rebellion_Boxart.jpg/220px-Last_Rebellion_Boxart.jpg
Legendary,https://upload.wikimedia.org/wikipedia/en/f/ff/Legendary.jpg
Legend of the Guardians: The Owls of Ga'Hoole,https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/Legend_of_the_Guardians-The_Owls_of_GaHoole_%28video_game%29.jpg/220px-Legend_of_the_Guardians-The_Owls_of_GaHoole_%28video_game%29.jpg
The Legend of Heroes: Trails in the Sky,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/Loh6_The_Legend_of_Heroes_Trails_in_the_Sky.jpg/220px-Loh6_The_Legend_of_Heroes_Trails_in_the_Sky.jpg
The Legend of Heroes: Trails in the Sky Second Chapter,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/The_Legend_of_Heroes_Trails_in_the_Sky_Second_Chapter.jpg/220px-The_Legend_of_Heroes_Trails_in_the_Sky_Second_Chapter.jpg
The Legend of Heroes: Trails in the Sky the 3rd,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Trails_in_the_Sky_Third_Chapter.png/220px-Trails_in_the_Sky_Third_Chapter.png
The Legend of Heroes: Trails of Cold Steel,https://upload.wikimedia.org/wikipedia/en/thumb/3/38/LoH_Sen_no_Kiseki_cover.jpg/220px-LoH_Sen_no_Kiseki_cover.jpg
The Legend of Heroes: Trails of Cold Steel 2,https://upload.wikimedia.org/wikipedia/en/thumb/1/10/Trails_of_Cold_Steel_II_cover.png/220px-Trails_of_Cold_Steel_II_cover.png
The Legend of Spyro: Dawn of the Dragon,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/The_Legend_of_Spyro_Dawn_of_the_Dragon.jpg/220px-The_Legend_of_Spyro_Dawn_of_the_Dragon.jpg
Legends of War: Patton,unreleased
Lego Batman: The Videogame,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Lego_batman_cover.jpg/220px-Lego_batman_cover.jpg
Lego Batman 2: DC Super Heroes,https://upload.wikimedia.org/wikipedia/en/thumb/4/43/Legobatman2.jpg/220px-Legobatman2.jpg
Lego Batman 3: Beyond Gotham,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Lego_Batman_3_-_Beyond_Gotham_cover.jpg/220px-Lego_Batman_3_-_Beyond_Gotham_cover.jpg
LEGO Dimensions Starter Pack,https://upload.wikimedia.org/wikipedia/en/thumb/f/ff/Lego_Dimensions_PS4_Box_Cover.jpg/220px-Lego_Dimensions_PS4_Box_Cover.jpg
Lego Harry Potter: Years 1–4,https://upload.wikimedia.org/wikipedia/en/thumb/9/96/Lego_potter_cover.jpg/220px-Lego_potter_cover.jpg
Lego Harry Potter: Years 5-7,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Lego_harry_potter_5-7_cover_art.jpg/220px-Lego_harry_potter_5-7_cover_art.jpg
Lego Indiana Jones: The Original Adventures,https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/Lego_Indiana_Jones_cover.jpg/220px-Lego_Indiana_Jones_cover.jpg
Lego Indiana Jones 2: The Adventure Continues,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Lego_Indiana_Jones_2_The_Adventure_Continues_Game_Cover.jpg/220px-Lego_Indiana_Jones_2_The_Adventure_Continues_Game_Cover.jpg
LEGO Jurassic World,https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/Lego_Jurassic_World_cover.png/220px-Lego_Jurassic_World_cover.png
The LEGO Movie Videogame,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/The_Lego_Movie_Videogame_cover.jpg/220px-The_Lego_Movie_Videogame_cover.jpg
LEGO Lord Of The Rings,https://upload.wikimedia.org/wikipedia/en/thumb/a/a0/Lego_Lord_of_the_Rings_cover.jpg/220px-Lego_Lord_of_the_Rings_cover.jpg
LEGO Marvel's Avengers,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Lego_Avengers.jpg/220px-Lego_Avengers.jpg
Lego Marvel Super Heroes,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Lego-Marvel-cover.jpg/220px-Lego-Marvel-cover.jpg
Lego Pirates of the Caribbean: The Video Game,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Lego_Pirates_of_the_Caribbean.jpg/220px-Lego_Pirates_of_the_Caribbean.jpg
Lego Rock Band,https://upload.wikimedia.org/wikipedia/en/thumb/0/0a/Lego_Rock_Band.jpg/220px-Lego_Rock_Band.jpg
Lego Star Wars: The Complete Saga,https://upload.wikimedia.org/wikipedia/en/thumb/5/56/Lego_Star_Wars-The_Complete_Saga.jpg/220px-Lego_Star_Wars-The_Complete_Saga.jpg
Lego Star Wars: The Force Awakens,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/LegoStarWarsTheForceAwakens.jpg/220px-LegoStarWarsTheForceAwakens.jpg
Lego Star Wars III: The Clone Wars,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Lego_Star_Wars_III_-_The_Clone_Wars_Coverart.png/220px-Lego_Star_Wars_III_-_The_Clone_Wars_Coverart.png
LEGO The Hobbit,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/LegoTheHobbitVideoGameBoxart.jpg/220px-LegoTheHobbitVideoGameBoxart.jpg
Let's Dance With Mel B,unreleased
Le Tour de France 2012,unreleased
Le Tour de France 2013,unreleased
Le Tour de France 2014,unreleased
Leisure Suit Larry: Box Office Bust,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Leisure_Suit_Larry.jpg/220px-Leisure_Suit_Larry.jpg
Lightning Returns: Final Fantasy XIII,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Lightning_Returns_Final_Fantasy_XIII_Cover_Art.png/220px-Lightning_Returns_Final_Fantasy_XIII_Cover_Art.png
Little League Baseball World Series 2010,unreleased
LittleBigPlanet,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/LittleBigPlanetOfficialUKBoxArt.png/220px-LittleBigPlanetOfficialUKBoxArt.png
LittleBigPlanet 2,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Littlebigplanet2-boxart.jpg/220px-Littlebigplanet2-boxart.jpg
LittleBigPlanet 3,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/LittleBigPlanet_3_boxart.jpg/220px-LittleBigPlanet_3_boxart.jpg
LittleBigPlanet Karting,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/LBP_Karting_Cover.jpg/220px-LBP_Karting_Cover.jpg
Lollipop Chainsaw,https://upload.wikimedia.org/wikipedia/en/3/39/Lollipop_Chainsaw_Cover_Art.png
London 2012,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/London_2012_cover_%28PAL_region%29.jpg/220px-London_2012_cover_%28PAL_region%29.jpg
The Lord of the Rings: Aragorn's Quest,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/LoTR_Aragorn%27s_Quest.jpg/220px-LoTR_Aragorn%27s_Quest.jpg
The Lord of the Rings: Conquest,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/LOTR_Conquest.jpg/220px-LOTR_Conquest.jpg
The Lord of the Rings: War in the North,https://upload.wikimedia.org/wikipedia/en/thumb/c/c2/LOTR_War_in_the_North.png/220px-LOTR_War_in_the_North.png
Lost Demension,unreleased
Lost Planet: Extreme Condition,https://upload.wikimedia.org/wikipedia/en/5/50/Lost-Planet-New.jpg
Lost Planet 2,https://upload.wikimedia.org/wikipedia/en/thumb/8/8e/Lostplanet2cover.jpg/256px-Lostplanet2cover.jpg
Lost Planet 3,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Lost_Planet_3.png/220px-Lost_Planet_3.png
Lost: Via Domus,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/LostViaDomusCover_small.jpg/256px-LostViaDomusCover_small.jpg
Lucha Libre AAA 2010: Héroes del Ring,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Lucha_Libre_AAA.jpg/220px-Lucha_Libre_AAA.jpg
Machi-ing Maker 4,unreleased
Macross Trial Frontier,unreleased
Macross 30: Voices across the Galaxy,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Macross30cover.jpg/220px-Macross30cover.jpg
Madagascar: Escape 2 Africa,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Madagascar_Escape_2_Africa_%28video_game%29_cover.jpg/220px-Madagascar_Escape_2_Africa_%28video_game%29_cover.jpg
Madagascar Kartz,https://upload.wikimedia.org/wikipedia/en/thumb/9/9f/Madagascar_Kartz_Cover.jpg/220px-Madagascar_Kartz_Cover.jpg
Madden NFL 07,https://upload.wikimedia.org/wikipedia/en/9/97/Madden_NFL_07_Coverart.png
Madden NFL 08,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Madden_NFL_08_Coverart.png/220px-Madden_NFL_08_Coverart.png
Madden NFL 09,https://upload.wikimedia.org/wikipedia/en/thumb/6/6d/Madden_NFL_09_Coverart.jpg/252px-Madden_NFL_09_Coverart.jpg
Madden NFL 10,https://upload.wikimedia.org/wikipedia/en/thumb/6/69/Madden10_Xbox360.jpg/220px-Madden10_Xbox360.jpg
Madden NFL 11,https://upload.wikimedia.org/wikipedia/en/thumb/4/4b/Madden_11_Drew_Brees_cover.jpg/200px-Madden_11_Drew_Brees_cover.jpg
Madden NFL 12,https://upload.wikimedia.org/wikipedia/en/thumb/b/bc/Madden_12_official_cover.jpg/220px-Madden_12_official_cover.jpg
Madden NFL 13,https://upload.wikimedia.org/wikipedia/en/thumb/a/a1/Madden_NFL_13_cover.png/220px-Madden_NFL_13_cover.png
Madden NFL 15,https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Madden_15_Cover_Featuring_Richard_Sherman.png/220px-Madden_15_Cover_Featuring_Richard_Sherman.png
Madden NFL 16,https://upload.wikimedia.org/wikipedia/en/f/f7/Odell_Beckham_Jr._Madden_NFL_16_Cover.jpg
Madden NFL 17,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Madden_NFL_17_cover.jpeg/220px-Madden_NFL_17_cover.jpeg
Madden NFL 25,https://upload.wikimedia.org/wikipedia/en/2/25/Madden_NFL_25_Next-Gen.jpeg
Mafia II,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Mafia_II_Boxart.jpg/220px-Mafia_II_Boxart.jpg
MAG,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/MAG_%28video_game%29.jpg/220px-MAG_%28video_game%29.jpg
Magus,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/MagusPS3.jpg/220px-MagusPS3.jpg
Mahjong Haoh: Dankyuu Battle 3,unreleased
Majin and the Forsaken Kingdom,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Majin_and_the_Forsaken_Kingdom.jpg/220px-Majin_and_the_Forsaken_Kingdom.jpg
Major League Baseball 2K7,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Mlb2k7_box_lg.jpg/256px-Mlb2k7_box_lg.jpg
Major League Baseball 2K8,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Mlb2k8.jpg/256px-Mlb2k8.jpg
Major League Baseball 2K9,https://upload.wikimedia.org/wikipedia/en/thumb/a/aa/Mlb2k9.jpg/220px-Mlb2k9.jpg
Major League Baseball 2K10,https://upload.wikimedia.org/wikipedia/en/thumb/6/6f/Mlb2k10.jpg/220px-Mlb2k10.jpg
Major League Baseball 2K11,https://upload.wikimedia.org/wikipedia/en/thumb/f/f7/Mlb2k11.jpg/220px-Mlb2k11.jpg
Major League Baseball 2K12,https://upload.wikimedia.org/wikipedia/en/thumb/c/c1/MLB_2K12.jpg/250px-MLB_2K12.jpg
Major League Baseball 2K13,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/MLB_2K13.jpg/250px-MLB_2K13.jpg
Mamoru-kun wa Norowarete Shimatta! Meikai Katsugeki Wide-Han,unreleased
Man vs. Wild,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/ManVsWild.jpg/220px-ManVsWild.jpg
Marvel Super Hero Squad: Comic Combat,https://upload.wikimedia.org/wikipedia/en/2/28/Comic_Combat.jpg
Marvel Super Hero Squad: The Infinity Gauntlet,https://upload.wikimedia.org/wikipedia/en/thumb/5/50/Marvel_Super_Hero_Squad_-_The_Infinity_Gauntlet.jpg/250px-Marvel_Super_Hero_Squad_-_The_Infinity_Gauntlet.jpg
Marvel: Ultimate Alliance,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Ultimate_alliance.PNG/220px-Ultimate_alliance.PNG
Marvel: Ultimate Alliance 2,https://upload.wikimedia.org/wikipedia/en/1/18/Marvel_Ultimate_Alliance_2.jpg
Marvel vs. Capcom 3: Fate of Two Worlds,https://upload.wikimedia.org/wikipedia/en/b/b6/Marvel_Vs_Capcom_3_box_artwork.jpg
Mass Effect 2,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/MassEffect2_cover.PNG/220px-MassEffect2_cover.PNG
Mass Effect 3,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Mass_Effect_3_Game_Cover.jpg/220px-Mass_Effect_3_Game_Cover.jpg
Mass Effect Trilogy,https://upload.wikimedia.org/wikipedia/en/thumb/9/9c/Logo_of_Mass_Effect.png/250px-Logo_of_Mass_Effect.png
Mato Kurenai Yuugekitai Daybreak Special Gigs,unreleased
